"gender","age_60","age_60_70","age_70_80","age_80","bmi_25","bmi_25_30","bmi_30","antibiotics","ever_smoker","pre_comor_Group3_Endocrine","pre_comor_Anemia","pre_comor_Group5_MentalDisorder","pre_comor_Group6_Nervous","pre_comor_Hypertension","pre_comor_Group8_Respiratory","pre_comor_Rheumatism","num_patient"
1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1
1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1
1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,20
1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3
1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,16
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,169
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,3
2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,23
2,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,12
2,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,2
2,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1
2,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
2,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
2,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1
2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
2,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,3
2,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,2
2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,20
2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,6
2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,11
2,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,2
2,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,2
2,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2
2,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,2
2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,7
2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,3
2,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,10
2,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,11
2,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,12
2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,6
2,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1
2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1
2,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1
2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2
2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,6
2,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,3
2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,18
2,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,2
2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,3
2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1
2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2
2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,2
2,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,2
2,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1
2,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
2,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,3
2,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
2,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1
2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,19
2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,3
2,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1
2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,2
2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3
2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,24
2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,6
2,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,3
2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,2
2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,2
2,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2
2,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1
2,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1
2,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,33
2,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,19
2,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,21
2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,4
2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8
2,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,4
2,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,10
2,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2
2,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1
2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,4
2,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,11
2,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,3
2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,6
2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5
2,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,18
2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,35
2,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,2
2,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
2,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,3
2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,46
2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,7
2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,5
2,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1
2,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1
2,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16
2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,8
2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,32
2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,13
2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,2
2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,2
2,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2
2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,3
2,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,2
2,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
2,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
2,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,37
2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,3
2,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,2
2,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3
2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2
2,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1
2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,163
2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3
2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,9
2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,19
2,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,23
2,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,22
2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2
2,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,2
2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5
2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3
2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2
2,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4
2,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,8
2,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,9
2,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,3
2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,2
2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
2,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,28
2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,8
2,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,2
2,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
2,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,5
2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
2,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,10
2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3
2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,5
2,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,3
2,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,2
2,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,5
2,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2
2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,9
2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
2,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,7
2,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,3
2,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
2,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,2
2,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,2
2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4
2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,46
2,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11
2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,3
2,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2
2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,3
2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,3
2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13
2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14
2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2
2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2
2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,2
2,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,2
2,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
2,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,5
2,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,2
2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2
2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,5
2,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2
2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,7
2,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,3
2,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1
2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3
2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4
2,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,101
2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37
2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,17
2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,10
2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5
2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3
2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3
2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
2,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,208
2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,65
2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,39
2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,28
2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,7
2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,18
2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,6
2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,13
2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,12
2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,2
2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19
2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,6
2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,3
2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2
2,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2
2,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,4
2,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,7
2,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,7
2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,3
2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2
2,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,7
2,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,6
2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6
2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,54
2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,23
2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7
2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,12
2,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6
2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2
2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3
2,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,7
2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,17
2,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6
2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2
2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,2
2,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2
2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1
2,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
2,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,9
2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2
2,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1
2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2
2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,2
2,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1
2,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1
2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
2,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,2
2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,2
2,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2
2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4
2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1
2,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31
2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2
2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1
2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10
2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
2,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1
2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,2
2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1
2,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1
2,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1
2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,15
1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,3
1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,2
1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1
1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,43
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,6
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,7
1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1
1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,8
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,9
1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,5
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,2
1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2
1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,2
1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,4
1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1
1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,2
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,391
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,64
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,13
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2
1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,7
1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2
1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,11
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,3
1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1
1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,2
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,6
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3
